company_id,name,rank,karma,market_cap,sector,industry,symbol,category,exchange,share_value,ipo_year,quote_url
"1849","Impax Laboratories, Inc.","1","1.0","1384606881","Health Care","Major Pharmaceuticals","IPXL","Public","NASDAQ","20","0000","http://www.nasdaq.com/symbol/ipxl"
"1850","Montpelier Re Holdings Ltd.","1","1.0","1384553140","Finance","Property-Casualty Insurers","MRH","Public","NYSE","26","2002","http://www.nasdaq.com/symbol/mrh"
"1851","Cogent Communications Group, Inc.","1","1.0","1384165886","Technology","Computer Software: Prepackaged Software","CCOI","Public","NASDAQ","29","0000","http://www.nasdaq.com/symbol/ccoi"
"1852","Sarepta Therapeutics, Inc.","1","1.0","1383278646","Health Care","Major Pharmaceuticals","SRPT","Public","NASDAQ","43","0000","http://www.nasdaq.com/symbol/srpt"
"1853","Elizabeth Arden, Inc.","1","1.0","1383085379","Consumer Non-Durables","Package Goods/Cosmetics","RDEN","Public","NASDAQ","47","0000","http://www.nasdaq.com/symbol/rden"
"1854","iShares MSCI ACWI ex US Index Fund","1","1.0","1382426000","n/a","n/a","ACWX","Public","NASDAQ","41","0000","http://www.nasdaq.com/symbol/acwx"
"1855","Vina Concha Y Toro","1","1.0","1381961063","Consumer Non-Durables","Beverages (Production/Distribution)","VCO","Public","NYSE","37","1994","http://www.nasdaq.com/symbol/vco"
"1856","Bob Evans Farms, Inc.","1","1.0","1380648961","Consumer Services","Restaurants","BOBE","Public","NASDAQ","50","0000","http://www.nasdaq.com/symbol/bobe"
"1857","Veeco Instruments Inc.","1","1.0","1378705083","Technology","Industrial Machinery/Components","VECO","Public","NASDAQ","35","1994","http://www.nasdaq.com/symbol/veco"
"1858","Progress Software Corporation","1","1.0","1378255550","Technology","Computer Software: Prepackaged Software","PRGS","Public","NASDAQ","25","1991","http://www.nasdaq.com/symbol/prgs"
"1859","Electronics for Imaging, Inc.","1","1.0","1377805702","Technology","Computer Communications Equipment","EFII","Public","NASDAQ","30","1992","http://www.nasdaq.com/symbol/efii"
"1860","Helen of Troy Limited","1","1.0","1376285303","Consumer Durables","Home Furnishings","HELE","Public","NASDAQ","43","1971","http://www.nasdaq.com/symbol/hele"
"1861","Knight Transportation, Inc.","1","1.0","1374679711","Transportation","Trucking Freight/Courier Services","KNX","Public","NYSE","17","0000","http://www.nasdaq.com/symbol/knx"
"1862","Balchem Corporation","1","1.0","1373703151","Basic Industries","Major Chemicals","BCPC","Public","NASDAQ","46","0000","http://www.nasdaq.com/symbol/bcpc"
"1863","Selective Insurance Group, Inc.","1","1.0","1372725653","Finance","Property-Casualty Insurers","SIGI","Public","NASDAQ","25","0000","http://www.nasdaq.com/symbol/sigi"
"1864","DEMANDWARE, INC.","1","1.0","1372402896","Technology","EDP Services","DWRE","Public","NYSE","46","0000","http://www.nasdaq.com/symbol/dwre"
"1865","Gamco Investors, Inc.","1","1.0","1372328082","Finance","Investment Bankers/Brokers/Service","GBL","Public","NYSE","53","1999","http://www.nasdaq.com/symbol/gbl"
"1866","DineEquity, Inc","1","1.0","1371670398","Consumer Services","Restaurants","DIN","Public","NYSE","71","0000","http://www.nasdaq.com/symbol/din"
"1867","BlackRock Credit Allocation Income Trust","1","1.0","1370557996","n/a","n/a","BTZ","Public","NYSE","13","1989","http://www.nasdaq.com/symbol/btz"
"1868","Franklin Street Properties Corp.","1","1.0","1369561826","Consumer Services","Real Estate Investment Trusts","FSP","Public","AMEX","14","0000","http://www.nasdaq.com/symbol/fsp"
"1869","Advent Software, Inc.","1","1.0","1367037547","Technology","EDP Services","ADVS","Public","NASDAQ","27","1995","http://www.nasdaq.com/symbol/advs"
"1870","VIVUS, Inc.","1","1.0","1363793265","Health Care","Major Pharmaceuticals","VVUS","Public","NASDAQ","14","1994","http://www.nasdaq.com/symbol/vvus"
"1871","Redwood Trust, Inc.","1","1.0","1363267862","Consumer Services","Real Estate Investment Trusts","RWT","Public","NYSE","17","1995","http://www.nasdaq.com/symbol/rwt"
"1872","OSI Systems, Inc.","1","1.0","1362325480","Technology","Semiconductors","OSIS","Public","NASDAQ","68","1997","http://www.nasdaq.com/symbol/osis"
"1873","ABM Industries Incorporated","1","1.0","1361870169","Finance","Diversified Commercial Services","ABM","Public","NYSE","25","0000","http://www.nasdaq.com/symbol/abm"
"1874","Asbury Automotive Group Inc","1","1.0","1360120941","Consumer Durables","Automotive Aftermarket","ABG","Public","NYSE","44","1996","http://www.nasdaq.com/symbol/abg"
"1875","Cubic Corporation","1","1.0","1356332854","Capital Goods","Industrial Machinery/Components","CUB","Public","NYSE","51","0000","http://www.nasdaq.com/symbol/cub"
"1876","Nuveen Credit Strategies Income Fund","1","1.0","1350912623","n/a","n/a","JQC","Public","NYSE","10","2003","http://www.nasdaq.com/symbol/jqc"
"1877","Greenhill & Co., Inc.","1","1.0","1350461496","Finance","Investment Bankers/Brokers/Service","GHL","Public","NYSE","48","2004","http://www.nasdaq.com/symbol/ghl"
"1878","Costamare Inc.","1","1.0","1349392000","Transportation","Marine Transportation","CMRE","Public","NYSE","18","2010","http://www.nasdaq.com/symbol/cmre"
"1879","Eaton Vance Tax Advantaged Dividend Income Fund","1","1.0","1346007432","n/a","n/a","EVT","Public","NYSE","18","2003","http://www.nasdaq.com/symbol/evt"
"1880","Tortoise MLP Fund, Inc.","1","1.0","1345113575","n/a","n/a","NTG","Public","NYSE","29","2000","http://www.nasdaq.com/symbol/ntg"
"1881","First Majestic Silver Corp.","1","1.0","1344964678","Basic Industries","Precious Metals","AG","Public","NYSE","12","1992","http://www.nasdaq.com/symbol/ag"
"1882","Akorn, Inc.","1","1.0","1339500636","Health Care","Major Pharmaceuticals","AKRX","Public","NASDAQ","14","0000","http://www.nasdaq.com/symbol/akrx"
"1883","Northwest Bancshares, Inc.","1","1.0","1336663581","Finance","Major Banks","NWBI","Public","NASDAQ","14","2009","http://www.nasdaq.com/symbol/nwbi"
"1884","Pennsylvania Real Estate Investment Trust","1","1.0","1336317920","Consumer Services","Real Estate Investment Trusts","PEI","Public","NYSE","20","0000","http://www.nasdaq.com/symbol/pei"
"1885","Molycorp, Inc","1","1.0","1335090624","Basic Industries","Precious Metals","MCP","Public","NYSE","7","2010","http://www.nasdaq.com/symbol/mcp"
"1886","Moneygram International, Inc.","1","1.0","1331824177","Miscellaneous","Business Services","MGI","Public","NASDAQ","23","0000","http://www.nasdaq.com/symbol/mgi"
"1887","KCG Holdings, Inc.","1","1.0","1331187000","Finance","Investment Bankers/Brokers/Service","KCG","Public","NYSE","11","0000","http://www.nasdaq.com/symbol/kcg"
"1888","Taminco Corporation","1","1.0","1329350736","Basic Industries","Major Chemicals","TAM","Public","NYSE","20","0000","http://www.nasdaq.com/symbol/tam"
"1889","Liberty Media Corporation","1","1.0","1326918254","Consumer Services","Broadcasting","LMCB","Public","NASDAQ","134","0000","http://www.nasdaq.com/symbol/lmcb"
"1890","Blackhawk Network Holdings, Inc.","1","1.0","1326322490","Finance","Finance: Consumer Services","HAWK","Public","NASDAQ","26","0000","http://www.nasdaq.com/symbol/hawk"
"1891","Sappi Limited","1","1.0","1324610000","Consumer Durables","Containers/Packaging","SPP","Public","NYSE","3","0000","http://www.nasdaq.com/symbol/spp"
"1892","WebMD Health Corp","1","1.0","1322505581","Miscellaneous","Business Services","WBMD","Public","NASDAQ","26","2005","http://www.nasdaq.com/symbol/wbmd"
"1893","MGE Energy Inc.","1","1.0","1322331230","Energy","Electric Utilities: Central","MGEE","Public","NASDAQ","57","0000","http://www.nasdaq.com/symbol/mgee"
"1894","Infinera Corporation","1","1.0","1321035260","Public Utilities","Telecommunications Equipment","INFN","Public","NASDAQ","11","1981","http://www.nasdaq.com/symbol/infn"
"1895","Synaptics Incorporated","1","1.0","1320505535","Technology","EDP Services","SYNA","Public","NASDAQ","41","2002","http://www.nasdaq.com/symbol/syna"
"1896","Resolute Forest Products Inc.","1","1.0","1317473931","Basic Industries","Paper","RFP","Public","NYSE","14","0000","http://www.nasdaq.com/symbol/rfp"
"1897","Colony Financial, Inc","1","1.0","1314578661","Consumer Services","Real Estate Investment Trusts","CLNY","Public","NYSE","20","1972","http://www.nasdaq.com/symbol/clny"
"1898","Seaspan Corporation","1","1.0","1312909722","Transportation","Marine Transportation","SSW","Public","NYSE","21","2005","http://www.nasdaq.com/symbol/ssw"
"1899","CVB Financial Corporation","1","1.0","1308771479","Finance","Major Banks","CVBF","Public","NASDAQ","12","0000","http://www.nasdaq.com/symbol/cvbf"
"1900","PMC - Sierra, Inc.","1","1.0","1307830480","Technology","Semiconductors","PMCS","Public","NASDAQ","6","0000","http://www.nasdaq.com/symbol/pmcs"
"1901","InvenSense, Inc.","1","1.0","1305345514","Technology","Semiconductors","INVN","Public","NYSE","15","1996","http://www.nasdaq.com/symbol/invn"
"1902","Brink's Company (The)","1","1.0","1304889889","Transportation","Oil Refining/Marketing","BCO","Public","NYSE","27","0000","http://www.nasdaq.com/symbol/bco"
"1903","Cardtronics, Inc.","1","1.0","1304025258","Miscellaneous","Business Services","CATM","Public","NASDAQ","29","2007","http://www.nasdaq.com/symbol/catm"
"1904","Kennedy-Wilson Holdings Inc.","1","1.0","1303728549","Finance","Real Estate","KW","Public","NYSE","18","0000","http://www.nasdaq.com/symbol/kw"
"1905","Jones Group, Inc. (The)","1","1.0","1302300115","Consumer Non-Durables","Apparel","JNY","Public","NYSE","16","1991","http://www.nasdaq.com/symbol/jny"
"1906","Ply Gem Holdings, Inc.","1","1.0","1300867037","Basic Industries","Forest Products","PGEM","Public","NYSE","20","0000","http://www.nasdaq.com/symbol/pgem"
"1907","Westamerica Bancorporation","1","1.0","1299657188","Finance","Major Banks","WABC","Public","NASDAQ","48","0000","http://www.nasdaq.com/symbol/wabc"
"1908","Stillwater Mining Company","1","1.0","1298198822","Basic Industries","Precious Metals","SWC","Public","NYSE","11","0000","http://www.nasdaq.com/symbol/swc"
"1909","American Assets Trust, Inc.","1","1.0","1298062921","Consumer Services","Real Estate Investment Trusts","AAT","Public","NYSE","33","1993","http://www.nasdaq.com/symbol/aat"
"1910","PHH Corp","1","1.0","1295556978","Finance","Diversified Financial Services","PHH","Public","NYSE","23","2002","http://www.nasdaq.com/symbol/phh"
"1911","SodaStream International Ltd.","1","1.0","1294177750","Consumer Durables","Consumer Electronics/Appliances","SODA","Public","NASDAQ","63","1987","http://www.nasdaq.com/symbol/soda"
"1912","Community Bank System, Inc.","1","1.0","1293710376","Finance","Major Banks","CBU","Public","NYSE","32","0000","http://www.nasdaq.com/symbol/cbu"
"1913","Fifth Street Finance Corp.","1","1.0","1292084332","n/a","n/a","FSC","Public","NASDAQ","11","2008","http://www.nasdaq.com/symbol/fsc"
"1914","Web.com Group, Inc.","1","1.0","1288947038","Technology","Computer Software: Prepackaged Software","WWWW","Public","NASDAQ","26","0000","http://www.nasdaq.com/symbol/wwww"
"1915","Skechers U.S.A., Inc.","1","1.0","1288635318","Consumer Non-Durables","Shoe Manufacturing","SKX","Public","NYSE","25","1999","http://www.nasdaq.com/symbol/skx"
"1916","EPAM Systems, Inc.","1","1.0","1287305994","Technology","EDP Services","EPAM","Public","NYSE","28","0000","http://www.nasdaq.com/symbol/epam"
"1917","Stepan Company","1","1.0","1287237267","Basic Industries","Package Goods/Cosmetics","SCL","Public","NYSE","58","0000","http://www.nasdaq.com/symbol/scl"
"1918","Pioneer Southwest Energy Partners L.P.","1","1.0","1285693200","Energy","Oil & Gas Production","PSE","Public","NYSE","36","2008","http://www.nasdaq.com/symbol/pse"
"1919","Tortoise Energy Infrastructure Corporation","1","1.0","1285503044","n/a","n/a","TYG","Public","NYSE","45","2004","http://www.nasdaq.com/symbol/tyg"
"1920","Krispy Kreme Doughnuts, Inc.","1","1.0","1285500407","Consumer Non-Durables","Food Chains","KKD","Public","NYSE","20","0000","http://www.nasdaq.com/symbol/kkd"
"1921","Gabelli Equity Trust, Inc. (The)","1","1.0","1283977303","n/a","n/a","GAB","Public","NYSE","7","1986","http://www.nasdaq.com/symbol/gab"
"1922","Weis Markets, Inc.","1","1.0","1281979793","Consumer Services","Food Chains","WMK","Public","NYSE","48","0000","http://www.nasdaq.com/symbol/wmk"
"1923","Nuveen Municipal Opportunity Fund, Inc.","1","1.0","1280230902","n/a","n/a","NIO","Public","NYSE","13","1991","http://www.nasdaq.com/symbol/nio"
"1924","Diodes Incorporated","1","1.0","1278905499","Technology","Semiconductors","DIOD","Public","NASDAQ","28","0000","http://www.nasdaq.com/symbol/diod"
"1925","Pegasystems Inc.","1","1.0","1277310137","Technology","EDP Services","PEGA","Public","NASDAQ","34","1996","http://www.nasdaq.com/symbol/pega"
"1926","Atlas Resource Partners, L.P.","1","1.0","1276347687","Energy","Oil & Gas Production","ARP","Public","NYSE","22","2005","http://www.nasdaq.com/symbol/arp"
"1927","Columbia Banking System, Inc.","1","1.0","1275677025","Finance","Major Banks","COLB","Public","NASDAQ","25","1992","http://www.nasdaq.com/symbol/colb"
"1928","Universal Display Corporation","1","1.0","1275525911","Capital Goods","Electrical Products","OLED","Public","NASDAQ","28","2004","http://www.nasdaq.com/symbol/oled"
"1929","RBC Bearings Incorporated","1","1.0","1272601333","Capital Goods","Metal Fabrications","ROLL","Public","NASDAQ","55","1998","http://www.nasdaq.com/symbol/roll"
"1930","GulfMark Offshore, Inc.","1","1.0","1272200441","Energy","Metal Fabrications","GLF","Public","NYSE","48","0000","http://www.nasdaq.com/symbol/glf"
"1931","Wright Medical Group, Inc.","1","1.0","1268455897","Health Care","Industrial Specialties","WMGI","Public","NASDAQ","27","2001","http://www.nasdaq.com/symbol/wmgi"
"1932","TeleTech Holdings, Inc.","1","1.0","1265392815","Technology","Professional Services","TTEC","Public","NASDAQ","24","1996","http://www.nasdaq.com/symbol/ttec"
"1933","Masimo Corporation","1","1.0","1262859498","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","MASI","Public","NASDAQ","22","2007","http://www.nasdaq.com/symbol/masi"
"1934","NETGEAR, Inc.","1","1.0","1262433086","Public Utilities","Telecommunications Equipment","NTGR","Public","NASDAQ","33","2003","http://www.nasdaq.com/symbol/ntgr"
"1935","Noodles & Company","1","1.0","1261947040","Consumer Services","Restaurants","NDLS","Public","NASDAQ","44","0000","http://www.nasdaq.com/symbol/ndls"
"1936","Synageva BioPharma Corp.","1","1.0","1261715300","Health Care","Biotechnology: Biological Products (No Diagnostic Substances","GEVA","Public","NASDAQ","46","0000","http://www.nasdaq.com/symbol/geva"
"1937","Hanger, Inc.","1","1.0","1261555347","Health Care","Medical Specialities","HGR","Public","NYSE","36","0000","http://www.nasdaq.com/symbol/hgr"
"1938","Revlon, Inc.","1","1.0","1259180992","Consumer Non-Durables","Package Goods/Cosmetics","REV","Public","NYSE","24","1996","http://www.nasdaq.com/symbol/rev"
"1939","The Children's Place Retail Stores, Inc.","1","1.0","1258429207","Consumer Services","Clothing/Shoe/Accessory Stores","PLCE","Public","NASDAQ","56","1997","http://www.nasdaq.com/symbol/plce"
"1940","Cousins Properties Incorporated","1","1.0","1258255258","Consumer Services","Real Estate Investment Trusts","CUZ","Public","NYSE","10","0000","http://www.nasdaq.com/symbol/cuz"
"1941","Spreadtrum Communications, Inc.","1","1.0","1254901804","Technology","Semiconductors","SPRD","Public","NASDAQ","26","2007","http://www.nasdaq.com/symbol/sprd"
"1942","PIMCO Dynamic Income Fund","1","1.0","1254845867","n/a","n/a","PDI","Public","NYSE","28","1989","http://www.nasdaq.com/symbol/pdi"
"1943","PennyMac Mortgage Investment Trust","1","1.0","1254732551","Consumer Services","Real Estate Investment Trusts","PMT","Public","NYSE","21","1987","http://www.nasdaq.com/symbol/pmt"
"1944","Grupo Aeroportuario del Centro Norte S.A.B. de C.V.","1","1.0","1251264775","Transportation","Aerospace","OMAB","Public","NASDAQ","25","2006","http://www.nasdaq.com/symbol/omab"
"1945","Integrated Device Technology, Inc.","1","1.0","1251118534","Technology","Semiconductors","IDTI","Public","NASDAQ","8","1984","http://www.nasdaq.com/symbol/idti"
"1946","Walter Investment Management Corp.","1","1.0","1247896919","Finance","Finance: Consumer Services","WAC","Public","NYSE","34","1991","http://www.nasdaq.com/symbol/wac"
"1947","Francesca's Holdings Corporation","1","1.0","1247172327","Consumer Services","Clothing/Shoe/Accessory Stores","FRAN","Public","NASDAQ","28","0000","http://www.nasdaq.com/symbol/fran"
"1948","Stifel Financial Corporation","1","1.0","1245824298","Finance","Investment Bankers/Brokers/Service","SFN","Public","NYSE","25","1993","http://www.nasdaq.com/symbol/sfn"
"1949","Parkway Properties, Inc.","1","1.0","1244856713","Consumer Services","Real Estate Investment Trusts","PKY","Public","NYSE","18","0000","http://www.nasdaq.com/symbol/pky"
"1950","Arbitron Inc.","1","1.0","1244476965","Consumer Services","Diversified Commercial Services","ARB","Public","NYSE","46","0000","http://www.nasdaq.com/symbol/arb"
